         5,   22.7322
        55,   13.8999
       105,   13.8655
       155,   13.8597
       205,   13.8534
       255,   13.8544
       305,   13.8533
       355,   13.8524
       405,   13.8526
       455,    13.852
       505,   13.8521
       555,    13.852
       605,   13.8516
       655,   13.8519
       705,   13.8517
       755,   13.8517
       805,   13.8517
       855,   13.8515
       905,   13.8516
       955,   13.8516
