         5,   13.8066
        55,   13.8514
       105,   13.8513
       155,   13.8513
       205,   13.8513
       255,   13.8513
       305,   13.8513
       355,   13.8513
       405,   13.8513
       455,   13.8513
       505,   13.8513
       555,   13.8513
       605,   13.8513
       655,   13.8513
       705,   13.8513
       755,   13.8513
       805,   13.8513
       855,   13.8513
       905,   13.8513
       955,   13.8513
